2963635,-1.2361208,train
3075459,-0.53538114,train
1270562,-1.2424744,train
3707858,-0.45728335,train
2585922,-0.8942994,train
2159991,-0.39371,train
1265195,-1.0477004,train
2922703,-0.98247254,train
1461388,-1.1592,train
1928732,-0.8639676,train
4953996,-0.3762576,train
4815828,-1.3016118,train
3290090,-1.2512779,train
4618999,-0.36559725,train
1442309,-1.0016015,train
2490455,-0.27188173,train
3958059,-1.1312256,train
3953421,-1.3341948,train
3495899,-0.9163758,train
3808459,-0.8257062,train
3753678,-0.76614064,train
4319334,-0.7335437,train
3106003,-1.3009084,train
1634028,-0.5904835,train
1023493,-1.8939122,train
3899213,-1.3341948,train
3288785,-0.9284318,train
1484371,-1.100598,train
2059063,-1.3341948,train
2221780,-0.42001003,train
4549148,-1.8015879,train
4822802,-0.8400548,train
3383754,-0.44443545,train
4521663,-1.2526147,train
1281306,-0.38723066,train
3489324,-0.43796962,train
1766311,-1.3005666,train
4749192,-1.3690187,train
2680390,-0.6562742,train
2440318,0.23313245,train
4521186,-1.2790552,train
3494034,-0.32456827,train
4670894,0.052120004,train
4047045,-0.87056744,train
3415158,-2.1192129,train
4444702,-0.618756,train
3341073,-0.039382238,train
4100961,-1.7147748,train
5023625,-1.1441065,train
1986423,-1.2696663,train
1988763,-0.94598234,train
3026881,-1.3341948,train
1282332,-0.71871656,train
4346824,-0.38090202,train
3764762,-0.9902987,train
4337537,-1.5623621,train
1808302,-0.5741263,train
4490277,-0.8530144,train
4106076,0.036470532,train
4751929,-0.22472468,train
4058483,-1.8515216,train
2509685,-1.3230994,train
1483924,-0.924448,train
2849189,0.5923158,train
1193415,-1.28792,train
3683911,-1.2218168,train
3890052,-0.9288538,train
2122714,-0.67326343,train
3372227,-1.2026781,train
3931919,-0.40692228,train
4834176,-1.1532906,train
4938343,-0.51882446,train
3850668,-1.3341948,train
3653722,-0.48125193,train
1213012,-0.50971526,train
2512164,-1.2256162,train
4829872,-0.842913,train
3948363,-0.26303115,train
2273566,-0.6646187,train
3102305,-1.185833,train
5029758,-0.7101935,train
4333950,-0.20844392,train
2223914,-0.9012064,train
2386161,-1.2935963,train
4373906,-1.2168067,train
4689181,-0.68118227,train
2721757,-0.40996543,train
1102488,-1.3341948,train
2906901,-0.6733088,train
2861047,-0.98696816,train
3012671,-0.25038797,train
1390118,-0.98066896,train
3917652,-0.49215868,train
2769498,-0.25113574,train
4887982,-0.5914413,train
3574407,-1.3306979,train
3557922,-1.3341948,train
3645623,-1.2387793,train
3161285,-0.92015374,train
2633401,0.41210026,train
2795776,0.656236,train
3465319,-1.0056728,train
2036691,-1.0317268,train
1482105,-0.24282785,train
2856854,-0.88965565,train
2258570,-1.2715256,train
5037781,-0.72655743,train
3053624,-0.9501638,train
2614214,0.028957844,train
1137482,-0.50430363,train
4994968,-0.51850337,train
3911184,-0.38988373,train
1107146,-1.2717159,train
2656336,-1.3853761,train
2118689,-0.8302067,train
4654659,-1.1407872,train
2945187,-0.69348156,train
3165579,-0.9349577,train
3214964,-0.95644474,train
4769267,-0.30303982,train
3698947,-0.60038054,train
4446096,-0.098628685,train
4877699,-0.8995517,train
1044309,-1.2717159,train
3014575,0.2766863,train
3656452,-0.8708368,train
2826576,-1.2717159,train
3797050,-0.72549474,train
3881447,-1.1616938,train
2681771,-1.2457572,train
4741406,-0.9705338,train
4081771,-0.5993288,train
1453091,-0.7319558,train
2163356,-0.9409361,train
4051244,-0.8901526,train
4647585,-1.2184613,train
1640607,-0.63004076,train
1493556,-1.1441675,train
4004513,-1.1988935,train
3233366,-2.4334152,train
4110448,-1.3977181,train
3381341,-1.2636224,train
4082462,-0.4474454,train
2830652,0.057217084,train
2454107,-0.19553293,train
2707034,-1.2609786,train
2531089,-0.99145496,train
2415576,-1.2717159,train
1313259,-0.23464382,train
4565968,-1.2717159,train
4273722,-0.689432,train
5042318,-1.0223862,train
3693270,-1.0531979,train
2285012,-0.78469974,train
4004463,-0.5738057,train
3162272,0.23466147,train
4282348,-0.10767995,train
4073101,-1.2433244,train
4000594,-1.2717159,train
1450518,-1.0638546,train
2399644,-0.811034,train
1159938,-1.2717159,train
3314689,-0.20077176,train
3407314,0.43258473,train
4680311,-1.2306491,train
2106074,-0.3434878,train
4378569,-1.1779331,train
2163820,-1.2122368,train
4095719,-1.2717159,train
4276065,-1.0046617,train
3967093,-0.4536874,train
2087662,-0.7969742,train
2879709,-1.2716101,train
5012177,-0.9391728,train
3994675,-0.585139,train
4113411,-0.62973934,train
2444221,-1.8488606,train
3656338,-0.3685219,train
2076235,-0.5424024,train
3492078,-0.94828457,train
2618960,-0.82841057,train
2648727,-0.9955815,train
1250820,-1.1114724,train
4845799,-0.36423758,train
3411953,-1.8895797,train
4385113,-1.2717159,train
3653966,-0.60825634,train
2725091,-1.0344375,train
3425626,-0.66088593,train
2851117,-0.55801916,train
4809004,-1.6543697,train
4762103,-1.0117415,train
1725314,-0.64120376,train
4725584,-0.42144606,train
3750099,-1.2717159,train
2009904,-1.2263674,train
3356054,0.33544424,train
4206024,-1.2535546,train
3307499,-1.9018563,train
1603745,-2.2747998,train
2652702,0.10657566,train
4672852,-0.3714642,train
1277217,-0.36957815,train
4156437,-0.42577595,train
2651724,-1.2165997,train
4460550,-1.2717159,train
4891672,-1.0406626,train
1481475,-0.94730294,train
2936986,-1.4482317,train
1102905,0.21328624,train
4103176,-1.3677204,train
4971174,-1.7856715,train
2004375,-1.2717159,train
1269500,-1.2717159,train
2412538,-0.31244513,train
1707996,0.3848311,train
5037245,-0.5643961,train
2176257,-1.0432658,train
3937749,-0.50831336,train
3084992,-0.5407938,train
2565516,-0.44792488,train
3881735,0.003976392,train
1027802,-0.3238406,train
2827855,-1.2717159,train
3125554,-1.2717159,train
3318979,-0.89833885,train
1934619,0.1386192,train
1525730,-1.2717159,train
4482405,-0.21338044,train
5112374,-0.72252506,train
2725308,1.0393361,train
2300792,-0.5780808,train
3376202,-0.9072943,train
4855201,-1.5607078,train
4643891,-1.014126,train
2922222,-1.3021339,train
1993461,-1.3676167,train
2583889,-1.285276,train
4384221,-0.60514736,train
1933455,-1.0168427,train
3091987,-0.3425011,train
2799779,-0.75860506,train
1032260,-0.52717674,train
4061699,-0.9715476,train
1934869,-0.18710001,train
1329258,-0.98179835,train
2564281,-0.6361414,train
1274954,-1.2264329,train
2700420,-1.2912462,train
3019450,-0.5884,train
3122390,-0.7796261,train
1912273,-0.4847474,train
2453465,-0.72940177,train
4102971,-0.678615,train
4911431,-1.3021339,train
2936594,-1.0007273,train
2929972,-1.3021339,train
2030059,-1.5905159,train
1876296,-0.8929248,train
1195176,-1.878908,train
3563765,-1.3021339,train
4112060,-2.0874279,train
3230131,-1.3021339,train
5073998,-0.89703953,train
1962773,-0.7329272,train
1147739,-0.7361421,train
4185005,0.0071138525,train
3255564,-0.7076497,train
4108102,-1.3021339,train
2169651,-0.7411126,train
1286135,-0.66598564,train
4044023,-0.9368406,train
3330441,-1.0904027,train
1235135,-1.1124431,train
2663697,-0.93522793,train
1266527,-1.0022633,train
4958271,-1.3069766,train
1732450,-1.3025208,train
2714888,-0.46215436,train
2279824,-0.5815746,train
1958935,-0.6078555,train
3290357,-1.0680867,train
3307059,-0.82418144,train
4792359,-1.3577319,train
2307190,-0.9380379,train
4682703,-1.4044425,train
1219741,-1.3021339,train
2593930,-0.17131591,train
3360909,-0.22649436,train
3158283,-1.538456,train
3604853,-1.3021451,train
4591075,-1.1522005,train
4349361,-0.89709866,train
4357997,-1.3021339,train
4685505,-0.9340582,train
3291632,-0.47575426,train
4059769,-0.47862083,train
2804872,-1.3021339,train
1936790,-1.0140145,train
3103002,-1.2120091,train
3181365,-1.3066028,train
2063638,-0.67327535,train
1723023,-0.03476717,train
3612747,-1.1334734,train
2847805,-2.4697793,train
3001007,-0.95416695,train
2066296,0.15011965,train
1939555,-1.1712507,train
2736350,-0.71680945,train
2983444,-0.41333675,train
1312418,-0.26497307,train
1644538,-0.16215806,train
3552625,-1.0035995,train
3818366,-0.763914,train
2096017,-0.23928063,train
3907807,-1.0648854,train
4933342,-1.3021339,train
4591430,-0.9537423,train
1636275,-0.98145336,train
4503720,-1.3021339,train
1832410,-0.84342086,train
1776634,-0.9608863,train
2207467,-1.2575006,train
4026957,-1.2817278,train
1473840,-0.24299856,train
2714050,-0.436024,train
5110357,-0.18639779,train
1200519,0.34027746,train
4374963,-1.2684078,train
5084786,0.09120279,train
4816272,-1.6245353,train
4494875,-1.2714088,train
2468686,-0.81285673,train
1066050,-0.6373062,train
4552735,-0.8087698,train
4570198,-1.0910159,train
4498505,-1.1680129,train
2026449,-0.41526106,train
1469162,0.28420874,train
2405389,-0.37524503,train
3668932,-1.2409817,train
3137861,-1.2298572,train
2623740,-0.82890445,train
2652190,-1.1975039,train
1347831,-0.105665125,train
1069763,-0.30573574,train
2760485,-0.7510157,train
2825460,-1.5658147,train
2082362,-2.0599675,train
1087444,-0.4103931,train
5125484,-0.13713647,train
1061373,-0.3463548,train
4960341,-0.7000764,train
2556687,-1.1436299,train
3387772,-0.9906463,train
3106341,-0.16880131,train
4209612,-0.73155946,train
1329418,-0.684238,train
3788789,-1.3068012,train
4614268,-0.99067265,train
3634242,-0.769911,train
1599340,-0.7616385,train
2836160,-0.5908926,train
1377962,-0.2814616,train
2837321,-1.1675541,train
3969120,-0.3808351,train
4601149,-1.6450077,train
3197635,0.013418828,train
2689204,-1.2509705,train
2295980,-0.120739594,train
1700520,-1.7274494,train
2471294,-0.98012024,train
2286411,-1.1525822,train
1529998,-0.79623514,train
4461494,-1.2343102,train
1279893,-1.1011416,train
2027686,-0.8482774,train
4530939,-0.24733542,train
5068244,-0.6710959,train
5055312,-1.1782513,train
3842962,-1.1672285,train
2743089,-0.6669637,train
3416975,-0.6050857,train
3969763,-0.43213245,train
1676887,-0.35433573,train
1795710,-1.2574512,train
4091301,-1.0904448,train
4241924,-0.24937057,train
2994035,-0.021565463,train
1338816,-0.37252888,train
3073525,-0.19877532,train
3803877,-0.9469741,train
3924667,0.39808625,train
2134535,0.15163758,train
2508431,-0.98301136,train
2225077,-1.7869273,train
3916569,-0.33218834,train
4138974,-0.5550892,train
1927039,-1.0929631,train
1377921,-1.4414272,train
2680227,-1.3110813,train
1825765,-0.8905133,train
4481383,-0.45337057,train
3018134,-0.6574439,train
2893201,-2.0052617,train
1621605,-1.3271695,train
2144598,-1.2039651,train
4713763,-0.8026833,train
3350560,-0.61736614,train
1944993,-0.8836111,train
4734200,-0.69201183,train
3879793,-0.08678412,train
1206382,-1.1646097,train
1599817,-0.7497075,train
1545091,-1.1144493,train
2214600,-0.62322855,train
4923796,-1.7522153,train
1627522,-0.5190379,train
1910269,-0.43355337,train
2725774,-0.7809695,train
1545921,-1.6829723,train
1317208,-1.2510842,train
2074080,-0.41230693,train
1893150,-0.45356774,train
1491956,-2.1509137,train
3725196,-1.0208896,train
4615146,-0.5715094,train
2985386,-1.0459653,train
3329076,-0.8849893,train
2947674,-0.8572968,train
4052082,-0.5049687,train
4322750,-2.3391929,train
2468896,-2.5817878,train
3044218,-1.1398233,train
2197817,-1.2364485,train
1657151,-1.245145,train
4888859,-1.2510842,train
3957133,-1.2510732,train
1241749,-0.60640013,train
3771936,-0.45929304,train
4220112,-0.047289796,train
4063388,-1.2510842,train
4248091,-1.2510842,train
2567208,-1.2510842,train
3656946,-0.33902973,train
3097301,0.12178038,train
5038413,-0.8578291,train
1651207,-0.81819695,train
4380625,-0.9849227,train
2841332,-0.37773082,train
1961856,-0.09119847,train
1470031,-0.7232413,train
2570756,-1.564874,train
1634034,-1.3633784,train
1872094,-0.58788556,train
3354496,-0.44108135,train
2319820,-0.7728446,train
4975711,-0.5983982,train
2489666,-0.8387624,train
4962818,-0.8049202,train
2655438,-0.48031205,train
2158933,-1.3121711,train
1871129,-0.1542485,train
4095836,-1.2510842,train
3007165,-0.9320498,train
2011293,-1.2510842,train
2272497,-1.1191939,train
2948469,-0.8440312,train
1595037,-0.41691208,train
2560452,-0.96568614,train
1832590,-0.41323647,train
4119279,-0.3920739,train
2496398,-0.16955769,train
2807135,-0.5997325,train
2048716,-1.2497209,train
1829299,-2.0240333,train
4936495,-1.1810943,train
4454062,-0.063058205,train
5116637,-1.2387158,train
3376991,-1.1952161,train
4640234,-1.1706256,train
2553737,-1.1384243,train
2839635,-1.2510842,train
2252211,0.017239707,train
3552035,-1.4542714,train
3852518,-0.25769928,train
3300816,-1.0667651,train
2622738,-1.5245014,train
5011749,-1.3105761,train
3069810,-0.8468316,train
3705546,-0.88040054,train
3013116,-1.2303051,train
3214076,-0.16286632,train
1639830,-1.765005,train
3994908,-0.35540935,train
2991167,-0.35595205,train
1413724,-1.1120418,train
4526208,-0.22307372,train
2397872,-2.0401344,train
2678520,-0.10213865,train
2395782,-0.7393809,train
2915798,-0.283976,train
3001846,-0.9738926,train
1915237,0.082580194,train
2523834,-0.6444502,train
1638123,-1.0529048,train
3862951,-0.9670135,train
2916218,-0.8521143,train
4030250,-0.7570546,train
1061281,-1.3496631,train
1413365,-0.9086978,train
4677257,-1.6374762,train
4907875,-0.42804426,train
1023913,-1.1691091,train
2991199,-0.45696947,train
1193201,-2.1100295,train
4930898,0.43447718,train
2881979,-1.1294378,train
4328948,-0.12292878,train
1884073,-0.87246007,train
4123267,0.2391782,train
4289512,0.28515083,train
3454981,-1.4206781,train
2441457,0.88264674,train
4312642,-1.0276421,train
1759186,-0.28372574,train
3679692,-2.0139873,train
1978887,-0.4720448,train
2490554,-0.13879731,train
2136633,-0.50630844,train
4640337,-0.44631156,train
3714952,-1.3105761,train
1223465,-1.1508448,train
1161383,-1.0530883,train
1496776,-1.782726,train
3339207,-0.95330095,train
1521019,-1.3105761,train
3674949,-1.3105761,train
3480662,-1.0339916,train
4857925,-0.75151587,train
3590337,-1.1611865,train
3323638,-1.1924003,train
1319051,-1.0891966,train
1863284,-0.4915104,train
3026406,-1.3105761,train
1959775,-0.47648826,train
1700992,-0.8012227,train
3974017,-1.2182153,train
2456378,-0.710964,train
1549480,-0.6645197,train
1899171,-0.5345712,train
4951533,-0.54519385,train
2340237,-1.0808262,train
4307152,-1.3105761,train
2258320,-1.0015668,train
2617568,-0.4788629,train
1810524,-0.9513186,train
4614987,-1.2149214,train
3855371,-0.92762536,train
1456397,-0.76255435,train
1151581,-0.580058,train
1772415,-1.3105761,train
5101622,-0.5278697,train
4272974,-1.3103888,train
2941717,-0.383786,train
2468716,-1.3105761,train
1583828,-0.11597816,train
2451518,-1.1109695,train
3772153,-0.54671544,train
1406176,-1.2732527,train
3900327,-0.76873314,train
2340679,-1.3416538,train
2841716,-0.16885574,train
2127289,-0.58249176,train
5028199,-0.2834281,train
4382096,-0.085584626,train
2991922,-0.7138439,train
4275695,-0.820364,train
2236664,-0.85065347,train
1766016,-1.2118587,train
4940414,-0.49874204,train
4551148,-1.3105761,train
1100500,-0.39854017,train
4365752,-0.6909055,train
1864722,-0.93421876,train
1583165,-2.0064766,train
4893736,-0.42932582,train
3218543,-0.49930662,train
4334532,-1.0362378,train
4410950,-1.5098851,train
3651950,-0.19043548,train
2494075,-0.56913376,train
2838731,-0.71136385,train
4454456,-0.6076751,train
2237353,-1.0939169,train
2041725,-0.66386735,train
4456319,-0.9332098,train
3623708,-1.3105761,train
1720657,-1.3857363,train
4062536,-1.1848013,train
3789743,-0.78081256,train
4533466,-0.4200135,train
1829318,-0.6947703,train
1220421,-1.1209393,train
4993348,-0.98996204,train
2715372,-0.7462185,train
2818767,-1.2211494,train
4939400,-0.47493595,train
4276575,-1.2859887,train
2993614,-1.1155866,train
2997850,-0.6909663,train
4755942,-0.6350107,train
3982825,-0.28712934,train
3832223,0.58546335,train
1393669,-0.9344798,train
2986923,-2.3253694,train
3649939,-0.18820086,train
4973456,-1.2883022,train
4539235,0.44501156,train
4524497,-1.2371618,train
2208337,-1.2361134,train
3287337,-1.608342,train
1889876,-0.76626694,train
2228325,-0.030923078,train
1912604,-0.78889453,train
3013693,-1.0982908,train
3725624,-1.1366298,train
3020307,-1.3071886,train
1102636,-0.9812732,train
2075663,-1.0769384,train
5044222,-0.62315786,train
2110088,-1.4173483,train
2115674,-1.5900109,train
4939560,-1.2683127,train
4486858,-0.3445983,train
4723354,-0.79331106,train
1986440,-0.7134665,train
3350716,-0.62125933,train
4928182,-0.0968891,train
2163935,-1.2095416,train
3994447,-1.1744187,train
4630015,-0.30179283,train
1106131,-1.8018464,train
1427747,-1.5735615,train
1863463,-0.1220621,train
4945507,-1.3071886,train
2871405,-0.49722132,train
2802787,-0.8486482,train
4945277,-0.8488542,train
3069584,-1.3071886,train
3668608,-0.8975296,train
3921779,-0.9543778,train
3173168,0.10955906,train
4960738,-0.7992938,train
4356330,0.2616513,train
4402271,-1.3305191,train
2266540,-0.47517467,train
4680640,-1.2357172,train
3649689,-0.3000011,train
4644059,-1.4173614,train
2393817,-1.2570745,train
2223415,-1.1035309,train
4708155,0.08226796,train
1503463,-1.1249115,train
3011022,-1.3071886,train
2548822,-0.6640429,train
1358226,-0.51474094,train
4889479,0.38026232,train
2209012,-1.1247426,train
4594183,-0.39521223,train
2979718,-1.2949429,train
4649289,-1.1232346,train
3307345,-1.4660376,train
1960299,-1.3071886,train
1300944,-0.8608512,train
1522288,-1.0337905,train
5001583,-0.6007617,train
3767876,-0.39266613,train
4026441,-1.4896133,val
3622083,-1.1780807,val
5230352,-0.8929059,val
3225841,-0.9442399,val
3268195,-1.2716038,val
1370093,-0.38148496,val
4588154,-0.3322961,val
1863152,-0.60045296,val
2999831,-0.37470308,val
3517417,-0.80378306,val
3611108,-0.7276593,val
3725570,-1.6796545,val
2761632,-1.3759333,val
3147064,-0.26621595,val
2624551,-0.6284792,val
1943742,-1.4699205,val
4326452,-1.3302988,val
5603094,-0.94595575,val
4507497,-1.2716038,val
4463209,-0.7946792,val
4328223,-0.8190898,val
4605094,-1.2716038,val
1824354,-1.2663047,val
3180211,-0.2923283,val
1030936,-0.7065757,val
1102951,-0.97502893,val
2695600,0.027774623,val
5448734,-1.8145767,val
5242535,-0.5954009,val
5568792,-0.8678189,val
3551030,-0.73773146,val
3656172,-1.2044655,val
3378030,-1.1779138,val
5103754,-1.5194782,val
3779122,-0.7272058,val
2897632,-1.1483475,val
4383893,-1.2716038,val
5742722,-0.8846761,val
5476158,-0.11526774,val
1790671,-1.1915957,val
3630587,-0.56877387,val
1694211,-1.123055,val
1216797,-1.2603121,val
2383760,-1.4855465,val
5637778,-1.0616163,val
4119053,-1.2716038,val
1612355,-1.0241731,val
5409572,-0.5263201,val
5049704,-1.678908,val
3760867,-0.33565155,val
3373368,-0.4890652,val
3209569,-1.0746233,val
4955008,-1.2716013,val
1921942,-2.7822802,val
4888729,-1.2716038,val
3817578,-0.96317947,val
3498735,-0.8602622,val
2518953,-0.27246386,val
1102825,-0.76134807,val
3813670,-1.0681425,val
4666653,-1.8481617,val
3906777,-0.79973495,val
1450433,-0.5375977,val
5103994,-1.143698,val
2838469,-0.92755336,val
3051970,-0.8735309,val
1732379,-1.289573,val
2860257,-1.1648031,val
2127261,-1.4496454,val
1801376,-1.1008033,val
5041372,-1.2119615,val
5459432,-0.7082262,val
1564656,-0.60886246,val
2674725,-0.031014869,val
1632571,-0.88970035,val
2155371,0.21352004,val
3570998,0.007823399,val
3166129,-1.3207885,val
1444524,-0.799605,val
1394599,-1.1760848,val
4989413,-1.2716038,val
5337737,-0.449722,val
1652363,-0.618399,val
4657451,-1.101614,val
2191622,-1.5532068,val
3059405,-0.39174876,val
3717872,-0.49941036,val
3246486,-0.2084075,val
2864861,-1.0377787,val
2965664,-1.848421,val
1981972,-0.36934513,val
5570983,-1.2716038,val
5022214,-1.5350641,val
1767488,-0.49698666,val
1821725,-1.7276105,val
3652942,-0.6570492,val
3074551,-0.83130866,val
4685772,-0.8019814,val
5346747,-1.0482999,val
3241230,-1.168738,val
1274868,-1.5198519,val
1155872,0.03868905,val
4568681,-0.9607234,val
2199127,-0.9321079,val
5305903,-1.4741718,val
5392320,-0.93188745,val
4389994,-0.9496398,val
1961185,0.04553473,val
1235581,-0.79657644,val
1846120,-0.64809173,val
1490326,-1.0808495,val
1248803,-1.3780376,val
5805677,-0.84200716,val
5480329,-0.56016433,val
2358738,-1.3265585,val
1509765,-0.4287004,val
3589971,0.8853105,val
2667102,-1.5023221,val
2556550,-0.9671237,val
4214584,-1.0613031,val
5317384,-1.0735165,val
3400045,-0.742877,val
3588197,-0.58692366,val
5235748,-1.5333712,val
1586483,-1.6018108,val
1088674,-0.70874053,val
1952999,-0.29633984,val
3919318,-0.6485297,val
2719280,-1.343094,val
2141546,-0.672486,val
3447710,-0.4330047,val
4025834,-0.8012882,val
1181362,-2.0490491,val
4597462,0.25726134,val
4348007,-0.7291361,val
3756925,0.15964088,val
1559445,-1.251084,val
3445478,-1.5700293,val
3174249,-1.0228275,val
1635738,-0.19484966,val
2608041,-0.2617251,val
2224132,-0.55423445,val
2281592,-1.3102955,val
1356276,-0.8807222,val
2942338,-1.251072,val
5781431,-1.1939209,val
4430286,-0.016919851,val
5677756,-1.251084,val
4553467,-0.0010538101,val
1697788,-1.251084,val
3750521,-0.58440596,val
3089806,-0.8465642,val
4751876,-0.36648566,val
3833321,-1.2195036,val
1865760,-1.1816807,val
3725838,0.018102696,val
4539200,-0.69377977,val
4045326,-0.6112584,val
3180366,-0.93373376,val
2402387,0.83939356,val
2063826,-0.48819095,val
1045903,-1.6365377,val
4009061,-1.963579,val
1970241,-2.7420616,val
3555943,-1.3800939,val
4509990,-1.1594622,val
3075256,-1.2141515,val
4767609,-0.46491978,val
3327290,-1.1345018,val
5132256,-1.1702358,val
5722851,-0.54122657,val
4808291,-1.251084,val
4792964,-1.1281021,val
5268363,-1.9713604,val
2038625,-0.8523086,val
4702630,-0.13466491,val
3201942,-1.021331,val
3010106,-0.43497685,val
2359262,-1.044582,val
2014262,-1.251084,val
2926024,-0.42886475,val
5734871,-0.20140043,val
1388556,-1.251084,val
2201583,-0.9151864,val
3464117,-0.9659637,val
3506398,-0.89479256,val
3765975,-1.1347967,val
3429643,-0.23091446,val
3631936,-0.32958037,val
3004623,-1.0349146,val
3887362,-0.66670525,val
4194715,-0.6505887,val
2877287,-0.8806644,val
2938147,-1.8103511,val
5740086,-1.251084,val
4204855,-0.5851113,val
2596216,-0.94445103,val
1733969,-1.7854625,val
4869215,-0.20278254,val
4979684,-0.8357038,val
2922912,-0.31105754,val
3099015,-1.251084,val
5827853,-0.57640105,val
2354675,-1.5800438,val
2067811,-1.7582821,val
5613259,-0.34135526,val
1517146,-0.6574584,val
2400184,-1.7401636,val
4667520,-1.2565311,val
5815840,-0.85012287,val
3213702,-1.251084,val
5779951,-1.4500524,val
3112950,-2.8190386,val
5565692,-1.2506447,val
4804470,-0.5693162,val
4083111,-1.251084,val
2580797,-1.2202958,val
1571811,-0.99623555,val
1986791,-0.17202862,val
4105547,-1.3557513,val
4752526,-1.0491827,val
2410281,-0.1575316,val
1952612,-0.86981815,val
3669697,-0.8651334,val
4056731,-1.251084,val
5336477,-1.5913658,val
4296668,-0.9461527,val
1515628,-0.097078525,val
1749069,-0.7645716,val
4679442,-1.440532,val
5449142,-0.6634528,val
5506110,-0.8204915,val
5612115,-1.1084114,val
2345357,-1.2773784,val
4843065,-0.65057796,val
1230537,-0.50861984,val
2282546,-1.6525631,val
2912651,-0.13947414,val
3500942,0.10839844,val
2674579,-0.6281244,val
4578132,-1.2172724,val
5716153,-0.9674675,val
3087163,-0.29389495,val
2587245,-1.2506129,val
3227166,-1.5404404,val
1534602,-1.5234424,val
5871005,-0.33015412,val
4807489,-1.3577279,val
3511871,-1.1854763,val
4276884,-1.1889098,val
4320222,-1.2599161,val
2700982,-1.251084,val
2463468,-0.71839505,val
3100934,-1.262282,val
1028386,-0.74188673,val
2431870,-1.4531039,val
4626564,-1.4581851,val
2727088,-0.7962675,val
3161012,-0.5455928,val
3766960,-1.2865765,val
3875014,-1.2032006,val
3850432,-0.5022956,val
1597457,-0.6994089,val
2955815,-1.332083,val
2654942,-2.188793,val
5249844,-0.44384837,val
1294469,-1.3579395,val
4192616,-0.577382,val
5804740,-0.6817943,val
1546025,-0.5854368,val
1926656,-0.7080645,val
5040077,-0.36172417,val
1845083,-1.5368799,val
3136023,-0.6098067,val
5182697,-1.2718889,val
5168657,0.14718403,val
4688377,-0.5661592,val
2374172,-1.0461195,val
2177366,-0.6513131,val
5101880,-1.2353003,val
4963844,-1.583292,val
5785155,-1.7445391,val
5314677,-0.8996383,val
3752633,-1.2213261,val
4265305,-1.0170615,val
3967797,-1.6225947,val
2446369,-0.82337326,val
4135917,-0.5536775,val
1269020,-0.092567004,val
5735651,-1.0806156,val
5592365,-0.5243532,val
2695044,-1.2801436,val
3707267,-1.2615463,val
4685485,-1.2615659,val
3520000,-0.9635143,val
1217419,-0.6958191,val
5809577,-0.91452974,val
4359326,-0.15860978,val
5509388,-0.20755239,val
1062816,-1.0372374,val
3608796,-1.0249025,val
1704808,-1.1910089,val
2580362,-0.90646094,val
3340567,-0.33583805,val
1691653,-1.0046196,val
1648907,-0.5528725,val
4439911,-0.9216739,val
2212359,-1.2615463,val
4721576,-1.2615463,val
4780204,-0.78247154,val
2464284,-1.2238024,val
3857326,-0.9846945,val
3033877,-0.44561148,val
2501187,-1.3494079,val
1306388,-1.2615463,val
2514011,-0.71317405,val
3170330,-1.46081,val
4441123,-0.7258113,val
3284348,-0.09635232,val
2750280,-1.1904022,val
4530738,-1.1472414,val
1151659,-1.4432088,val
4289736,-0.16012822,val
4547322,-1.1658047,val
3052307,-0.9056079,val
5489246,-1.2008659,val
3226753,-0.29877147,val
3481576,-1.0278621,val
3647255,-0.49260262,val
1257762,-2.2887466,val
2826733,-1.2836837,val
2122909,-0.6091247,val
5347159,-1.3815559,val
5287532,-1.2615463,val
1062251,-0.45623598,val
4072278,-0.83014923,val
5643574,-0.020418372,val
3146080,-0.98209417,val
4421751,-1.1621429,val
2676055,-0.19895704,val
5854944,0.13736546,val
5612019,-1.4186754,val
5825115,-1.0133232,val
4168920,-1.125852,val
1375884,-2.7182128,val
5745423,-0.7758215,val
5750110,-0.11490369,val
5483173,-0.23972465,val
4256564,-1.2615463,val
3496676,-1.7554876,val
1540857,-1.1830599,val
1283797,-1.6251634,val
2127703,-0.46803793,val
3412230,-0.3125724,val
3431040,-0.76059395,val
2018535,-1.244539,val
4090419,-1.2527621,val
4058325,-1.1831,val
4137848,-0.7245933,val
5733228,-1.1116024,val
2911609,-1.7567012,val
3347766,-0.6980851,val
5148932,-0.6775786,val
4664066,-0.1399592,val
3347167,-1.8956394,val
2055901,0.023430228,val
3112588,-0.016933339,val
3284563,-0.78761244,val
1519534,-1.0143539,val
2084076,-0.83562607,val
3729361,-1.2157784,val
3858275,-0.9280137,val
3822976,-0.52595603,val
4396991,-1.6620033,val
3047329,-1.3809217,val
5556223,-1.0890338,val
5051631,-0.61698025,val
3467661,-1.289694,val
5542771,-1.1424872,val
1637040,0.4314377,val
2128295,-1.6330683,val
2440385,-1.2612945,val
2042657,-0.7210876,val
1280116,-1.1022687,val
4555529,-0.8822233,val
2366137,-0.8787016,val
3498013,-1.1995308,val
5439607,-0.93949175,val
1315584,-0.6220884,val
5278044,-0.88125426,val
3687814,-1.3317732,val
3697545,-1.241668,val
2979328,0.8708479,val
2930264,-1.606228,val
1701177,-0.31469542,val
5473341,-1.241668,val
2598633,-0.7262748,val
5876081,-0.59204,val
3525946,-0.79106015,val
4396629,-0.81179434,val
1954068,-1.2093163,val
5788739,-1.1190776,val
2867969,-1.0365205,val
5518896,-1.5770191,val
3241381,-1.1911137,val
3439932,-0.7565293,val
2459260,-0.7688805,val
4827887,-0.37652,val
