Patient ID,Feature 0, Dataset
2252211,0.43978882,train
3552035,0.47444913,train
3852518,0.44841996,train
3300816,0.4414051,train
2622738,0.46454957,train
5011749,0.39639637,train
3069810,0.42373765,train
3705546,0.45028234,train
3013116,0.41730145,train
3214076,0.46032652,train
1639830,0.45814016,train
3994908,0.45963457,train
2991167,0.4472275,train
1413724,0.44969296,train
4526208,0.44890913,train
2397872,0.4516224,train
2678520,0.45847914,train
2395782,0.4579897,train
2915798,0.46398684,train
3001846,0.44973212,train
1915237,0.45817214,train
2523834,0.43170086,train
1638123,0.3993515,train
3862951,0.40207893,train
2916218,0.44278756,train
4030250,0.47300136,train
1061281,0.47111595,train
1413365,0.46941552,train
4677257,0.462105,train
4907875,0.4117419,train
1023913,0.44830793,train
2991199,0.46345222,train
1193201,0.45123193,train
4930898,0.44665936,train
2881979,0.41536927,train
4328948,0.45289424,train
1884073,0.45988277,train
4123267,0.45536816,train
4289512,0.4600692,train
3454981,0.44363514,train
2441457,0.46076235,train
4312642,0.4251386,train
1759186,0.45550087,train
3679692,0.4791283,train
1978887,0.46169078,train
2490554,0.4270835,train
2136633,0.46531326,train
4640337,0.46032947,train
3714952,0.48627925,train
1223465,0.40581915,train
1161383,0.45088226,train
1496776,0.44943583,train
3339207,0.3940657,train
1521019,0.48627925,train
3674949,0.48627925,train
3480662,0.41609162,train
4857925,0.46655104,train
3590337,0.4550025,train
3323638,0.4160484,train
1319051,0.46774238,train
1863284,0.44642892,train
3026406,0.3860286,train
1959775,0.46401924,train
1700992,0.434064,train
3974017,0.4302405,train
2456378,0.43994287,train
1549480,0.45561162,train
1899171,0.41807693,train
4951533,0.45507106,train
2340237,0.41570768,train
4307152,0.48627925,train
2258320,0.41218314,train
2617568,0.45881492,train
1810524,0.4317848,train
4614987,0.38307595,train
3855371,0.43476608,train
1456397,0.44824868,train
1151581,0.44945568,train
1772415,0.35905087,train
5101622,0.46448764,train
4272974,0.38568938,train
2941717,0.45641628,train
2468716,0.48627925,train
1583828,0.45636404,train
2451518,0.46773216,train
3772153,0.46419722,train
1406176,0.4224254,train
3900327,0.4225051,train
2340679,0.46896514,train
2841716,0.45968014,train
2127289,0.4545691,train
5028199,0.44062895,train
4382096,0.456669,train
2991922,0.44394806,train
4275695,0.39020425,train
2236664,0.46183732,train
1766016,0.46291304,train
4940414,0.48076382,train
4551148,0.48627925,train
1100500,0.4259438,train
4365752,0.38662723,train
1864722,0.43560636,train
1583165,0.47723335,train
4893736,0.4505468,train
3218543,0.43637004,train
4334532,0.43634304,train
4410950,0.47186723,train
3651950,0.43438342,train
2494075,0.4363738,train
2838731,0.4604494,train
4454456,0.45063716,train
2237353,0.44700092,train
2041725,0.46435612,train
4456319,0.4629366,train
3623708,0.48627925,train
1720657,0.46561778,train
4062536,0.45423013,train
3789743,0.45112956,train
4533466,0.43217856,train
1829318,0.4665996,train
1220421,0.45182973,train
4993348,0.45137915,train
2715372,0.46257374,train
2818767,0.42642444,train
4939400,0.45131844,train
4276575,0.4616516,train
2993614,0.4689871,train
2997850,0.45259294,train
4755942,0.46879494,train
3982825,0.43832666,train
3832223,0.43765187,train
1393669,0.45830145,train
2986923,0.4726297,train
3649939,0.443372,train
4973456,0.38769957,train
4539235,0.45847568,train
4524497,0.3803357,train
2208337,0.3811196,train
3287337,0.46603295,train
1889876,0.46320647,train
2228325,0.4504438,train
1912604,0.4711341,train
3013693,0.4582206,train
3725624,0.46640953,train
3020307,0.41528666,train
1102636,0.45358062,train
2075663,0.46669388,train
5044222,0.4537182,train
2110088,0.47964457,train
2115674,0.4693822,train
4939560,0.43694735,train
4486858,0.45698205,train
4723354,0.4592835,train
1986440,0.45661816,train
3350716,0.45441738,train
4928182,0.46715918,train
2163935,0.4622478,train
3994447,0.425102,train
4630015,0.46425834,train
1106131,0.46386874,train
1427747,0.4675198,train
1863463,0.41889337,train
4945507,0.40905628,train
2871405,0.4629727,train
2802787,0.46329033,train
4945277,0.45981422,train
3069584,0.48627925,train
3668608,0.41941917,train
3921779,0.4294663,train
3173168,0.44018716,train
4960738,0.44364506,train
4356330,0.4579512,train
4402271,0.4474693,train
2266540,0.46809044,train
4680640,0.40626615,train
3649689,0.4532145,train
4644059,0.44353437,train
2393817,0.4722952,train
2223415,0.46554333,train
4708155,0.46372876,train
1503463,0.45826128,train
3011022,0.37596935,train
2548822,0.45262897,train
1358226,0.4654765,train
4889479,0.44064906,train
2209012,0.39001644,train
4594183,0.45220566,train
2979718,0.45965034,train
4649289,0.4549964,train
3307345,0.4376591,train
1960299,0.40364736,train
1300944,0.44325328,train
1522288,0.46220225,train
5001583,0.47361663,train
3767876,0.45959616,train
4026441,0.4695457,val
3622083,0.41516906,val
5230352,0.4656176,val
3225841,0.45713827,val
3268195,0.48627928,val
1370093,0.4689073,val
4588154,0.44849968,val
1863152,0.44968528,val
2999831,0.4440401,val
3517417,0.4551642,val
3611108,0.44029427,val
3725570,0.4695961,val
2761632,0.46570128,val
3147064,0.45990416,val
2624551,0.4577199,val
1943742,0.47228977,val
4326452,0.45957676,val
5603094,0.4669397,val
4507497,0.48627928,val
4463209,0.4654104,val
4328223,0.47364172,val
4605094,0.48627928,val
1824354,0.3792006,val
3180211,0.4564284,val
1030936,0.46757832,val
1102951,0.47807404,val
2695600,0.45870906,val
5448734,0.47144908,val
5242535,0.45725822,val
5568792,0.40840456,val
3551030,0.43191963,val
3656172,0.4691373,val
3378030,0.4726998,val
5103754,0.468157,val
3779122,0.4604112,val
2897632,0.3910244,val
4383893,0.41015628,val
5742722,0.47069132,val
5476158,0.46321422,val
1790671,0.44203138,val
3630587,0.4534687,val
1694211,0.46329546,val
1216797,0.47526732,val
2383760,0.46711403,val
5637778,0.4364707,val
4119053,0.40031332,val
1612355,0.45642138,val
5409572,0.45399743,val
5049704,0.4518092,val
3760867,0.43576643,val
3373368,0.45617452,val
3209569,0.46632773,val
4955008,0.3961308,val
1921942,0.48122203,val
4888729,0.36804038,val
3817578,0.4402211,val
3498735,0.43122151,val
2518953,0.46908796,val
1102825,0.43810487,val
3813670,0.40681604,val
4666653,0.47017753,val
3906777,0.4770822,val
1450433,0.45740578,val
5103994,0.4772235,val
2838469,0.47162318,val
3051970,0.47128728,val
1732379,0.46801507,val
2860257,0.46023777,val
2127261,0.45794767,val
1801376,0.41965625,val
5041372,0.46243554,val
5459432,0.45916525,val
1564656,0.4527167,val
2674725,0.47075295,val
1632571,0.47180068,val
2155371,0.44896588,val
3570998,0.4431201,val
3166129,0.46888596,val
1444524,0.46800268,val
1394599,0.46328783,val
4989413,0.39148563,val
5337737,0.43871626,val
1652363,0.45269424,val
4657451,0.43285942,val
2191622,0.46995547,val
3059405,0.4508455,val
3717872,0.47144666,val
3246486,0.46686593,val
2864861,0.46997017,val
2965664,0.46692732,val
1981972,0.47085536,val
5570983,0.37803593,val
5022214,0.45819733,val
1767488,0.47001126,val
1821725,0.45861426,val
3652942,0.46524832,val
3074551,0.4691849,val
4685772,0.44409475,val
5346747,0.45797285,val
3241230,0.46192902,val
1274868,0.47532773,val
1155872,0.46014467,val
4568681,0.4661496,val
2199127,0.42397708,val
5305903,0.47499624,val
5392320,0.46642008,val
4389994,0.4684532,val
1961185,0.46831742,val
1235581,0.45841068,val
1846120,0.45582435,val
1490326,0.45903108,val
1248803,0.46819073,val
5805677,0.38975814,val
5480329,0.46868122,val
2358738,0.4524182,val
1509765,0.46240163,val
3589971,0.4619648,val
2667102,0.46622708,val
2556550,0.4624689,val
4214584,0.3783478,val
5317384,0.44418183,val
3400045,0.43474838,val
3588197,0.4554391,val
5235748,0.45710674,val
1586483,0.46470147,val
1088674,0.44709933,val
1952999,0.44318122,val
3919318,0.45052385,val
2719280,0.462827,val
2141546,0.42179662,val
3447710,0.45438793,val
4025834,0.46614528,val
1181362,0.47887075,val
4597462,0.4429655,val
4348007,0.4562536,val
3756925,0.4520668,val
1559445,0.48627928,val
3445478,0.47635356,val
3174249,0.47073534,val
1635738,0.45926562,val
2608041,0.46500123,val
2224132,0.46670514,val
2281592,0.46711823,val
1356276,0.46097976,val
2942338,0.40346023,val
5781431,0.41474664,val
4430286,0.46754426,val
5677756,0.40772054,val
4553467,0.45119905,val
1697788,0.48627928,val
3750521,0.44303757,val
3089806,0.46901268,val
4751876,0.46022645,val
3833321,0.40938032,val
1865760,0.36932158,val
3725838,0.45544922,val
4539200,0.45888507,val
4045326,0.41805622,val
3180366,0.45472863,val
2402387,0.45883796,val
2063826,0.4609201,val
1045903,0.47012633,val
4009061,0.46676743,val
1970241,0.47245967,val
3555943,0.46530148,val
4509990,0.3918625,val
3075256,0.44622937,val
4767609,0.46653628,val
3327290,0.45926023,val
5132256,0.4570589,val
5722851,0.45050588,val
4808291,0.48627928,val
4792964,0.43634945,val
5268363,0.4582086,val
2038625,0.47273344,val
4702630,0.46815977,val
3201942,0.45662868,val
3010106,0.45669076,val
2359262,0.46573028,val
2014262,0.40179524,val
2926024,0.4569841,val
5734871,0.44266757,val
1388556,0.3571286,val
2201583,0.44010368,val
3464117,0.4511958,val
3506398,0.46642992,val
3765975,0.3889944,val
3429643,0.41972142,val
3631936,0.44595456,val
3004623,0.4495792,val
3887362,0.42684114,val
4194715,0.4815587,val
2877287,0.4596199,val
2938147,0.46963358,val
5740086,0.39398128,val
4204855,0.4634894,val
2596216,0.41149986,val
1733969,0.46181023,val
4869215,0.45752352,val
4979684,0.46217334,val
2922912,0.45772898,val
3099015,0.48627928,val
5827853,0.4656709,val
2354675,0.4565685,val
2067811,0.47148338,val
5613259,0.458572,val
1517146,0.4584442,val
2400184,0.4729543,val
4667520,0.47453856,val
5815840,0.46182376,val
3213702,0.48627928,val
5779951,0.4558119,val
3112950,0.45904335,val
5565692,0.47119644,val
4804470,0.47178832,val
4083111,0.48627928,val
2580797,0.4061459,val
1571811,0.47918603,val
1986791,0.4738633,val
4105547,0.46926737,val
4752526,0.47733167,val
2410281,0.46930635,val
1952612,0.42362523,val
3669697,0.45400822,val
4056731,0.48627928,val
5336477,0.47099,val
4296668,0.43363956,val
1515628,0.47447374,val
1749069,0.46790484,val
4679442,0.47217554,val
5449142,0.4391854,val
5506110,0.46751115,val
5612115,0.46162215,val
2345357,0.46420205,val
4843065,0.43204713,val
1230537,0.45161563,val
2282546,0.45723704,val
2912651,0.47111356,val
3500942,0.46483263,val
2674579,0.4607188,val
4578132,0.44969034,val
5716153,0.4154106,val
3087163,0.44902354,val
2587245,0.3700987,val
3227166,0.46641204,val
1534602,0.46137244,val
5871005,0.4498461,val
4807489,0.46377617,val
3511871,0.46187788,val
4276884,0.4627719,val
4320222,0.45837092,val
2700982,0.43009937,val
2463468,0.45272568,val
3100934,0.4692498,val
1028386,0.46666858,val
2431870,0.46589524,val
4626564,0.47503534,val
2727088,0.47282276,val
3161012,0.4581597,val
3766960,0.46668237,val
3875014,0.45894942,val
3850432,0.4596739,val
1597457,0.46781525,val
2955815,0.46681565,val
2654942,0.47284648,val
5249844,0.4686952,val
1294469,0.45637882,val
4192616,0.46163532,val
5804740,0.46361238,val
1546025,0.46194017,val
1926656,0.46259844,val
5040077,0.4715634,val
1845083,0.46201953,val
3136023,0.4666309,val
5182697,0.47772333,val
5168657,0.45273033,val
4688377,0.46694964,val
2374172,0.45499396,val
2177366,0.41950673,val
5101880,0.438818,val
4963844,0.4725286,val
5785155,0.4684656,val
5314677,0.46775573,val
3752633,0.45848507,val
4265305,0.45322737,val
3967797,0.45947528,val
2446369,0.46374503,val
4135917,0.4556011,val
1269020,0.4533591,val
5735651,0.42477623,val
5592365,0.46940467,val
2695044,0.4709432,val
3707267,0.48627928,val
4685485,0.39716065,val
3520000,0.47406834,val
1217419,0.45727107,val
5809577,0.42560545,val
4359326,0.46850038,val
5509388,0.47060162,val
1062816,0.44044775,val
3608796,0.47407296,val
1704808,0.4586215,val
2580362,0.47133496,val
3340567,0.47806606,val
1691653,0.43163005,val
1648907,0.47049403,val
4439911,0.47659266,val
2212359,0.48627928,val
4721576,0.3672419,val
4780204,0.45079616,val
2464284,0.4471963,val
3857326,0.45541075,val
3033877,0.46696815,val
2501187,0.46988708,val
1306388,0.43683577,val
2514011,0.4690056,val
3170330,0.4699215,val
4441123,0.4562078,val
3284348,0.46307147,val
2750280,0.44845945,val
4530738,0.42804888,val
1151659,0.46485633,val
4289736,0.4685439,val
4547322,0.4582646,val
3052307,0.45735103,val
5489246,0.4275278,val
3226753,0.46149972,val
3481576,0.46802408,val
3647255,0.470349,val
1257762,0.46500832,val
2826733,0.4596322,val
2122909,0.44162348,val
5347159,0.47122264,val
5287532,0.48627928,val
1062251,0.4514497,val
4072278,0.43835288,val
5643574,0.46447292,val
3146080,0.426315,val
4421751,0.4386527,val
2676055,0.46164742,val
5854944,0.46778518,val
5612019,0.45542997,val
5825115,0.45851612,val
4168920,0.4518541,val
1375884,0.4704161,val
5745423,0.47621262,val
5750110,0.4401087,val
5483173,0.45951128,val
4256564,0.35347462,val
3496676,0.46372607,val
1540857,0.4465679,val
1283797,0.46019468,val
2127703,0.47444174,val
3412230,0.4620419,val
3431040,0.44436646,val
2018535,0.44670096,val
4090419,0.4620084,val
4058325,0.47150335,val
4137848,0.43752232,val
5733228,0.47928175,val
2911609,0.4609811,val
3347766,0.43363237,val
5148932,0.4390358,val
4664066,0.4510377,val
3347167,0.4636925,val
2055901,0.45087808,val
3112588,0.47063932,val
3284563,0.4433445,val
1519534,0.481739,val
2084076,0.46091926,val
3729361,0.46608388,val
3858275,0.46146458,val
3822976,0.46624506,val
4396991,0.46395108,val
3047329,0.45836446,val
5556223,0.40087527,val
5051631,0.46504924,val
3467661,0.45081595,val
5542771,0.4183466,val
1637040,0.4542868,val
2128295,0.4593235,val
2440385,0.41866648,val
2042657,0.46448433,val
1280116,0.46387705,val
4555529,0.42727998,val
2366137,0.47988704,val
3498013,0.43904224,val
5439607,0.4605367,val
1315584,0.44832173,val
5278044,0.45260248,val
3687814,0.46647903,val
3697545,0.48627928,val
2979328,0.46703932,val
2930264,0.46764606,val
1701177,0.43962848,val
5473341,0.48627928,val
2598633,0.4605126,val
5876081,0.43573368,val
3525946,0.46300328,val
4396629,0.46945128,val
1954068,0.3704257,val
5788739,0.47817102,val
2867969,0.41335908,val
5518896,0.47056055,val
3241381,0.35241228,val
3439932,0.45942843,val
2459260,0.44918948,val
4827887,0.44849238,val
1966387,0.46267292,val
3745668,0.45693642,val
4912773,0.3992779,val
5750704,0.47297016,val
3899017,0.4696782,val
3869850,0.4595661,val
2508825,0.46063605,val
3690945,0.46600863,val
3830044,0.43500137,val
2984194,0.4609897,val
1072521,0.45458496,val
2466604,0.44823644,val
4885438,0.42431277,val
3191582,0.450974,val
3267956,0.45637402,val
3835077,0.46522757,val
3856026,0.42484507,val
4875214,0.46574566,val
4076761,0.45875865,val
5153923,0.44914848,val
3267376,0.48627928,val
5375754,0.46144485,val
4091469,0.4673794,val
1055961,0.36119023,val
2158780,0.45856008,val
4245054,0.45368153,val
4573959,0.48627928,val
2499771,0.44944593,val
3604668,0.456567,val
2608446,0.44515613,val
5159775,0.45884576,val
4493309,0.45860726,val
3085488,0.48627928,val
1365724,0.45330393,val
2435693,0.41460353,val
3026838,0.42790848,val
2350342,0.46374375,val
3639491,0.45334777,val
4113729,0.46364844,val
2512201,0.48001096,val
4848408,0.46153352,val
2657982,0.46971312,val
5327467,0.4594497,val
5719593,0.4692357,val
1094067,0.4472626,val
1739239,0.4474273,val
5695960,0.45838657,val
2200816,0.45722547,val
5768848,0.46556678,val
5551431,0.38510484,val
1364880,0.39735568,val
2324142,0.4633699,val
5448054,0.45325005,val
1352398,0.398276,val
5593629,0.46556798,val
1927513,0.4605042,val
1536784,0.43954396,val
3143696,0.46057573,val
2770250,0.46738014,val
1501716,0.47049007,val
2741306,0.46937144,val
1813511,0.40467644,val
4049232,0.45753172,val
2609619,0.4698739,val
2925450,0.46163473,val
4562121,0.47331446,val
2984232,0.4281433,val
5516859,0.4714957,val
2041451,0.46688354,val
2200900,0.46503824,val
5374496,0.44330195,val
4368579,0.46629372,val
4941600,0.48627928,val
4467710,0.4568562,val
1773391,0.47143808,val
5106544,0.38158062,val
4397151,0.46654242,val
5545958,0.45979384,val
3313569,0.40345195,val
4535442,0.47613215,val
4687475,0.36926776,val
5486277,0.39293838,val
4010549,0.45753092,val
1345691,0.4476815,val
4036506,0.4578453,val
4297644,0.45121846,val
5469849,0.45394138,val
3036984,0.46948028,val
2684915,0.41529983,val
1154293,0.4719639,val
2810765,0.46081978,val
5279706,0.4691648,val
1416231,0.45438388,val
3854979,0.45069605,val
4757906,0.46061507,val
4724746,0.4615515,val
2661825,0.43957394,val
3271314,0.45344904,val
4284532,0.4648627,val
2155185,0.44081032,val
1480346,0.46880317,val
5014689,0.4569933,val
3562430,0.4740694,val
3621322,0.45826104,val
4108579,0.4736837,val
3875737,0.4682507,val
3941443,0.45761928,val
4301679,0.4536422,val
4400711,0.4600272,val
1866537,0.47071597,val
1441588,0.46259838,val
3126268,0.48627928,val
5437170,0.4644325,val
5472706,0.48095867,val
1204906,0.42954132,val
4250615,0.38484195,val
2160352,0.4624669,val
3029960,0.46270773,val
4956812,0.4525829,val
2749508,0.4520068,val
2180995,0.4531052,val
1184390,0.47006255,val
2030294,0.46921194,val
1612706,0.46804783,val
1771581,0.45043528,val
1255711,0.4556576,val
2261363,0.46802717,val
5594746,0.46076706,val
4698171,0.4207987,val
3186410,0.4556391,val
4837984,0.46394327,val
2639879,0.44360405,val
3559500,0.4661162,val
1982007,0.45864245,val
4024388,0.39233515,val
3741329,0.46201745,val
2651628,0.4495651,val
4219513,0.47447377,val
3760171,0.45058662,val
4802219,0.4014381,val
3142624,0.44720584,val
5581442,0.47382748,val
5487179,0.4809853,val
5468644,0.4544452,val
4378428,0.3938691,val
4634889,0.4581724,val
2224873,0.46420318,val
1412892,0.44348088,val
1196221,0.43414822,val
3106824,0.47637996,val
2441009,0.4657155,val
3981580,0.45837116,val
1411655,0.46494046,val
2347882,0.4571945,val
2701547,0.4630117,val
1832695,0.47744706,val
1760055,0.45085096,val
3266529,0.46067628,val
2115035,0.44971007,val
2699657,0.4683506,val
2431005,0.48627928,val
1988600,0.47081628,val
1681092,0.45480382,val
5769221,0.46776864,val
4350401,0.48060834,val
3645593,0.48627928,val
4928388,0.48627928,val
1887498,0.4614377,val
4947063,0.4773767,val
1980251,0.41723445,val
1366669,0.4599773,val
5300405,0.46152377,val
1546141,0.45852724,val
5259799,0.4556024,val
5258892,0.4232214,val
3194012,0.45549884,val
3623954,0.37001035,val
3476521,0.47773498,val
3488116,0.42812958,val
3505505,0.45647255,val
5776538,0.45756835,val
3591573,0.45440415,val
1153125,0.47319648,val
4504431,0.4504444,val
4511702,0.46133387,val
1244600,0.47799808,val
2579732,0.46080196,val
4749207,0.47346407,val
3019439,0.47250864,val
3532155,0.48627928,val
4476203,0.45108202,val
5136430,0.46752542,val
5064362,0.4517258,val
1331443,0.45881572,val
1154162,0.46549103,val
4840334,0.46459258,val
4250599,0.47271675,val
2601473,0.44982353,val
5343287,0.47137523,val
1235432,0.46592215,val
2970268,0.47313893,val
3448615,0.46647382,val
4326227,0.47342947,val
3725537,0.4495921,val
4832743,0.47736636,val
4577600,0.45951137,val
2546451,0.4591348,val
3091857,0.47403488,val
4662935,0.45015335,val
1353068,0.48627928,val
3744271,0.4538354,val
2206791,0.48627928,val
5080930,0.4688374,val
3730614,0.46792647,val
4734316,0.38416663,val
5023832,0.48627928,val
1104943,0.4611363,val
1382381,0.48627928,val
3009440,0.4622334,val
5338700,0.459407,val
5431405,0.45506737,val
4526721,0.46488565,val
4351233,0.46833393,val
4082379,0.47512266,val
2297118,0.40294895,val
3110768,0.45313513,val
3809144,0.44888133,val
5547312,0.46648538,val
5388835,0.45789307,val
2037909,0.46942735,val
2003787,0.3767293,val
5401532,0.43854854,val
2978809,0.46658868,val
5237432,0.44791254,val
4694585,0.47126144,val
5357803,0.46235275,val
2606591,0.4618644,val
4262985,0.42222512,val
3296786,0.4562402,val
3438676,0.44150215,val
2897735,0.40306684,val
3000228,0.47551838,val
2089886,0.4643058,val
3747697,0.4639159,val
2191824,0.44680414,val
3577115,0.4568662,val
3218941,0.41117573,val
5398844,0.46818605,val
2386458,0.4656753,val
1075261,0.45661598,val
3043799,0.4760751,val
2150563,0.44207042,val
4478036,0.46747187,val
5228800,0.4684405,val
2189950,0.45957386,val
3736761,0.4498871,val
2697023,0.4673163,val
1293056,0.4726378,val
1126240,0.4212919,val
4291081,0.4560865,val
2247006,0.48100463,val
5374404,0.45418072,val
1606154,0.4623868,val
3506717,0.47145927,val
1120690,0.4476636,val
4467570,0.40502995,val
1870622,0.43398753,val
5084682,0.46927148,val
4658311,0.48627928,val
1975388,0.4723024,val
3166713,0.46770814,val
4703520,0.45350188,val
2119882,0.46261698,val
4915685,0.46607652,val
5590445,0.4579578,val
4239427,0.3718459,val
2346024,0.46446627,val
1558726,0.47039172,val
2427095,0.41138643,val
2572288,0.4601683,val
3024876,0.47211644,val
4882489,0.4446159,val
1262858,0.48005006,val
3797865,0.46233353,val
4702901,0.42342257,val
2822354,0.45933163,val
5644388,0.41506672,val
1732676,0.4052734,val
2410330,0.4565708,val
3432330,0.43050933,val
1362732,0.37003353,val
3674613,0.4661399,val
1345632,0.46126163,val
1312854,0.41386586,val
1272005,0.46447077,val
2108687,0.40523463,val
2657789,0.41045636,val
5492425,0.46433875,val
3759611,0.45293808,val
3666554,0.43366525,val
1834374,0.3895322,val
4178444,0.45885417,val
5279239,0.4503573,val
2223571,0.4691414,val
4447810,0.43956986,val
3501958,0.38927445,val
2081525,0.47343704,val
1528088,0.4841708,val
4224100,0.47836313,val
1543597,0.47319347,val
2762978,0.47173244,val
2114687,0.4618144,val
2275309,0.45757833,val
2445884,0.47518173,val
4394843,0.45356932,val
3227586,0.43759426,val
3837761,0.48627928,val
2546451,0.46591663,val
3454376,0.46606022,val
3784553,0.47002333,val
3221329,0.45281646,val
1951115,0.46624586,val
1087135,0.48627928,val
3414759,0.43858644,val
4151002,0.47708398,val
5679809,0.47779772,val
5217044,0.46293163,val
5155442,0.46632496,val
5771090,0.46913046,val
2346860,0.46554342,val
4950165,0.45183182,val
5750266,0.4271626,val
1477688,0.40867883,val
1047274,0.45570448,val
4372391,0.47752994,val
2766160,0.47714314,val
1794826,0.47045955,val
2012637,0.48009947,val
3099489,0.47084832,val
5054477,0.45898077,val
4854433,0.47273916,val
2365234,0.44503087,val
2317653,0.4636876,val
4684382,0.47191492,val
4214728,0.46306324,val
4555423,0.44013658,val
4829725,0.4387254,val
2763104,0.46533266,val
3842622,0.4398931,val
5356419,0.44839096,val
5050446,0.46368763,val
2164689,0.43039176,val
1934408,0.46383846,val
4651406,0.47020194,val
3818003,0.4609581,val
1375390,0.40469125,val
2000477,0.4515,val
4003468,0.38728738,val
3163265,0.46218774,val
5035532,0.46245888,val
1656109,0.48627928,val
3098752,0.43015158,val
2672807,0.4539326,val
2815951,0.4682361,val
2941274,0.46715343,val
5867347,0.47164214,val
4714729,0.46491644,val
2037853,0.46583784,val
1553135,0.45856604,val
4164236,0.38671556,val
3354551,0.4729963,val
2780593,0.45504022,val
5355237,0.43251085,val
2495755,0.41530785,val
4260310,0.46679696,val
1115479,0.47273907,val
2221799,0.43562987,val
1213841,0.46919113,val
5620585,0.45261484,val
3275670,0.39097777,val
4261071,0.43807405,val
2787960,0.46757334,val
3017235,0.46465087,val
1292085,0.45109206,val
4795551,0.4748836,val
1872053,0.45027342,val
3401171,0.46170944,val
2811544,0.4577739,val
5536415,0.3713247,val
2494824,0.46053022,val
1168566,0.48627928,val
4509229,0.43188667,val
3132704,0.46445704,val
3072058,0.4708615,val
4115800,0.4680712,val
5685886,0.48627928,val
3691782,0.45534602,val
4417330,0.46285468,val
2114562,0.474079,val
1275142,0.42856866,val
4943669,0.47380447,val
1066085,0.44825733,val
5182291,0.46397617,val
1239728,0.46403998,val
3692603,0.44577453,val
3409681,0.4609282,val
2704124,0.46598065,val
1021779,0.45473284,val
2096891,0.4676308,val
2810064,0.44005156,val
5825854,0.4487393,val
1853006,0.46211976,val
2501692,0.42246005,val
1959359,0.47270644,val
1445647,0.4450503,val
1063927,0.48627928,val
5846749,0.4586309,val
2929214,0.45535457,val
4241664,0.47501296,val
4628349,0.4763466,val
1048643,0.44320956,val
3144075,0.45399156,val
1844186,0.41994298,val
1989135,0.47826064,val
4322499,0.4467888,val
5496190,0.47228622,val
1750582,0.45951313,val
3381412,0.4554761,val
4364626,0.44448996,val
4444422,0.47134778,val
4863980,0.48627928,val
2024992,0.45721373,val
5207151,0.48627928,val
1599357,0.4648683,val
3472758,0.36134842,val
5004610,0.46327317,val
1235399,0.43055415,val
4120276,0.41121012,val
5516124,0.46980476,val
5291455,0.45910385,val
5360825,0.46183622,val
2096061,0.48627928,val
3405064,0.46944588,val
5592598,0.47187677,val
2382181,0.48070204,val
4536262,0.46062338,val
1650609,0.4796575,val
2930794,0.4763181,val
5615619,0.46345773,val
4739376,0.46389994,val
2539959,0.35762239,val
2989101,0.48627928,val
5585736,0.46240163,val
3072738,0.46445408,val
1490181,0.46439612,val
4746545,0.45031872,val
3045816,0.4631547,val
1797747,0.46579424,val
1045284,0.45526657,val
3341204,0.47939524,val
4017494,0.45405462,val
2746563,0.44628382,val
3778473,0.4692726,val
5710555,0.467469,val
2220523,0.4594331,val
5074214,0.46740246,val
3073243,0.48111504,val
1220527,0.45291126,val
1927705,0.47386315,val
2248402,0.45259535,val
4236407,0.44719929,val
5243717,0.45069996,val
3340247,0.46991527,val
2566791,0.45061287,val
4742932,0.45226362,val
4036337,0.4595428,val
1491777,0.4613812,val
5399070,0.4736179,val
2945472,0.45883474,val
5414799,0.47212553,val
3410822,0.4447676,val
5625576,0.46798876,val
4667396,0.45692226,val
3487334,0.44892794,val
5475174,0.42350325,val
3169942,0.46829045,val
3521648,0.45708138,val
1401305,0.43766776,val
5472146,0.4403895,val
4455262,0.43999627,val
2413565,0.4396217,val
4904292,0.48627928,val
4416507,0.43229088,val
3834864,0.4546908,val
4544947,0.46135172,val
1413379,0.41334942,val
2638573,0.4228111,val
4368588,0.454195,val
4866042,0.47108793,val
2220075,0.47040027,val
5165503,0.37038544,val
3367528,0.47755885,val
1817833,0.49012575,val
5064017,0.46851695,val
4701854,0.47165558,val
3477671,0.47542268,val
5427869,0.46852738,val
4658750,0.46321997,val
1040003,0.45743233,val
5461837,0.4610713,val
2179364,0.4684741,val
3399920,0.43213227,val
2806024,0.46627384,val
5309254,0.46445146,val
4896344,0.46988174,val
2212905,0.47007135,val
2074691,0.39718878,val
1486258,0.46566048,val
2294230,0.4686312,val
3517612,0.47137064,val
3826033,0.46285984,val
1936430,0.444978,val
5677985,0.4635985,val
1643090,0.39366043,val
1303082,0.46877003,val
4001337,0.43396476,val
1106106,0.45060027,val
1910056,0.45111057,val
3110545,0.4643552,val
3689483,0.46307507,val
3082937,0.45553172,val
2286978,0.4644164,val
3095634,0.46495315,val
1338558,0.4727702,val
1354584,0.46685883,val
1224545,0.42980146,val
5186838,0.48627928,val
1985988,0.46503994,val
1539778,0.42417228,val
5367421,0.4680795,val
1186631,0.45867327,val
3700007,0.43944696,val
5412069,0.4605342,val
5151701,0.47229165,val
2135524,0.45675513,val
5851026,0.4573551,val
4757940,0.4569964,val
4378662,0.45415446,val
3894004,0.4660281,val
5515519,0.41874716,val
4870970,0.45236072,val
2671567,0.46798316,val
3408344,0.45292854,val
3000899,0.46903306,val
3363517,0.4447472,val
3889742,0.48627928,val
1435854,0.47491688,val
1931205,0.4607423,val
2297185,0.46898204,val
2935797,0.48627928,val
3792209,0.4570179,val
3940996,0.42820308,val
3240193,0.45108807,val
1297693,0.4677294,val
